Current Loan Amount,Term-Long Term,Term-Short Term,Credit Score,Annual Income,Years in current job-< 1 year,Years in current job-1 year,Years in current job-10+ years,Years in current job-2 years,Years in current job-3 years,Years in current job-4 years,Years in current job-5 years,Years in current job-6 years,Years in current job-7 years,Years in current job-8 years,Years in current job-9 years,Years in current job-n/a,Home Ownership-HaveMortgage,Home Ownership-Home Mortgage,Home Ownership-Own Home,Home Ownership-Rent,Purpose-Business Loan,Purpose-Buy a Car,Purpose-Buy House,Purpose-Debt Consolidation,Purpose-Educational Expenses,Purpose-Home Improvements,Purpose-major_purchase,Purpose-Medical Bills,Purpose-moving,Purpose-other,Purpose-Other,Purpose-renewable_energy,Purpose-small_business,Purpose-Take a Trip,Purpose-vacation,Purpose-wedding,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Scored Labels,Scored Probabilities
405548,0,1,733,1167474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18485.1,30.4,19,16,0,485697,732248,0,0,1,0.764156758785248
334400,0,1,746,770108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7546.99,13,NA,9,0,300466,1183336,0,0,1,0.85622638463974
161194,0,1,698,1020870,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14632.28,14,49,11,0,357409,526526,0,0,1,0.854756474494934
449240,1,0,725,1532521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17113.3,21.5,13,27,0,367916,1036530,0,0,1,0.815125584602356
216942,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13942.77,14,NA,7,0,109231,318582,0,0,1,0.822188913822174
563706,0,1,703,1989756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29680.66,17,NA,14,0,288211,460284,0,0,1,0.828814208507538
143198,0,1,722,1256128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35380.66,19.6,NA,15,0,917662,1231230,0,0,1,0.842513740062714
99999999,0,1,747,1032251,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19354.92,29.8,26,13,0,156921,829686,0,0,1,0.999681949615479
78782,0,1,7210,793687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10847.1,11.9,11,7,0,25042,74338,0,0,0,0.110791385173798
99999999,1,0,727,1361388,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26887.47,23.8,NA,14,0,176225,263626,0,0,1,0.998316049575806
239162,0,1,736,602224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10187.61,21.7,NA,8,0,241414,344256,0,0,1,0.79202675819397
592020,1,0,601,2228662,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32129.95,37.2,27,24,0,1528474,2618066,0,0,1,0.701708853244781
400950,0,1,720,1192725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15952.78,23.1,NA,7,0,447203,670714,0,0,1,0.833266973495483
222860,0,1,705,921576,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8755.01,27.4,65,15,1,93575,612172,1,0,1,0.789565324783325
150766,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33551.53,28.7,12,13,0,113164,144298,0,0,1,0.673464000225067
242660,1,0,6670,467115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10081.59,22.9,24,19,0,254904,467742,0,0,0,0.118720538914204
755766,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18667.12,16,58,23,0,198018,737198,0,0,1,0.677367925643921
433224,0,1,735,1889455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21098.74,14.6,12,8,0,161215,205832,0,0,1,0.78468906879425
86988,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10424.73,21,0,14,0,454936,767888,NA,0,1,0.761104345321655
190498,0,1,734,774212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,948.48,8.4,NA,8,0,30818,258544,0,0,1,0.760721385478973
215204,0,1,738,1338170,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27321.05,15.1,NA,14,0,340214,1033956,0,0,1,0.788704693317413
327932,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25138.14,13.6,NA,9,1,196612,265012,1,0,1,0.655702412128448
327272,0,1,702,1280695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25080.19,16.7,11,10,0,221407,267894,0,0,1,0.810183763504028
107250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4274.62,24.1,NA,5,0,149226,308022,0,0,1,0.76178777217865
208296,1,0,707,787075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410.69,19.8,3,8,0,104367,164868,0,0,1,0.74821925163269
242110,1,0,703,1213511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22854.53,15.4,48,21,0,233035,917774,0,0,1,0.72714763879776
380798,0,1,740,1392890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18804.11,14.3,28,10,0,191767,601766,0,0,1,0.844356417655945
99999999,1,0,663,963585,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20957.95,14.8,NA,17,0,326800,488906,0,0,1,0.998865842819214
403436,0,1,660,1780870,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40514.65,19.8,NA,14,1,550943,750530,1,0,1,0.816727757453918
750838,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28701.4,17,74,11,0,459515,948442,0,0,1,0.817379951477051
773388,1,0,683,1717524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30915.47,30.7,NA,13,0,731462,1297010,0,0,1,0.678609013557434
445544,0,1,740,1923940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11126.78,8,NA,4,0,59907,245146,0,0,1,0.732401967048645
216634,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8116.61,7.5,NA,9,0,176415,376882,0,0,1,0.718313694000244
438900,0,1,709,1933155,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23036.74,19.2,20,9,0,377036,504724,0,0,1,0.763423979282379
493350,1,0,6480,1123698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20039.3,11.8,NA,10,0,183977,433840,0,0,0,0.290729343891144
150744,0,1,740,699523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15797.74,33.1,43,9,1,122379,222816,1,0,1,0.77381157875061
540364,0,1,7180,913900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11880.7,12.3,NA,7,0,292429,500148,0,0,0,0.101310104131699
622908,0,1,742,1902071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28055.4,20.6,NA,11,0,859883,1052502,0,0,1,0.848618984222412
65054,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6263.35,13.5,46,9,0,42389,67232,0,0,1,0.762852191925049
123838,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26255.72,34.5,20,11,1,50217,129206,1,0,1,0.787979066371918
398882,1,0,732,1317042,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33584.78,23.4,NA,12,0,417734,807510,0,0,1,0.682744026184082
99999999,0,1,739,1043898,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3897.28,16.1,23,5,0,143260,215996,0,0,1,0.999410033226013
322388,1,0,720,1206481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18700.37,25.6,NA,5,0,466089,556380,0,0,1,0.788455128669739
258082,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8266.33,22.4,NA,10,0,280022,450340,0,0,1,0.744243025779724
99999999,0,1,745,1073975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21748.16,18,NA,13,0,617804,1499718,0,0,1,0.999387741088867
649044,1,0,7210,1251872,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22116.38,16.5,NA,20,0,437608,774796,0,0,0,0.0562758520245552
449636,0,1,748,1472918,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14851.92,22.1,NA,15,0,543172,1158234,0,0,1,0.913266181945801
618222,1,0,692,2288208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33560.46,18.9,NA,20,0,491986,865744,0,0,1,0.740837931632996
110528,0,1,725,763572,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13489.81,29,7,14,0,149264,185614,0,0,1,0.820755004882813
278410,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12608.59,25.7,8,8,0,235980,942216,0,0,1,0.822850406169891
259006,0,1,742,1714959,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19293.36,15.5,16,8,0,173185,248204,0,0,1,0.902005791664124
99999999,1,0,720,1840568,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43099.6,16.9,12,18,0,509428,1854930,0,0,1,0.999192118644714
612392,1,0,664,1261030,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26166.42,16.6,NA,8,0,151544,167772,0,0,1,0.737928867340088
25960,0,1,699,654094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2469.24,10.7,NA,3,0,71269,149226,0,0,1,0.842168152332306
189926,0,1,678,1688701,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11806.98,15.1,11,6,0,59356,258368,0,0,1,0.782566726207733
268488,0,1,729,2069518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8709.22,10,16,6,0,230546,420398,0,0,1,0.745431184768677
517660,1,0,683,1676484,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36323.82,17,24,21,0,135451,338756,0,0,1,0.737213253974915
608234,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20507.84,11.6,NA,9,0,2174911,2952334,0,0,1,0.671067118644714
348590,0,1,741,1599344,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39516.96,21,NA,17,0,428526,817454,0,0,1,0.815900325775146
224444,0,1,730,969190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15103.29,26.6,40,5,0,52915,96492,0,0,1,0.757344305515289
409398,0,1,718,876793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11398.29,29.4,NA,9,1,378708,607332,1,0,1,0.834659814834595
81092,0,1,679,2042880,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24003.84,13.7,21,10,0,268451,374044,0,0,1,0.755751371383667
107954,0,1,651,1267832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3898.61,10.5,55,21,1,74613,599984,0,1,1,0.712088465690613
503404,1,0,687,1531666,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31680.03,48.5,67,10,0,523336,923736,0,0,1,0.704328835010529
715836,1,0,683,1680778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28012.84,15.9,57,7,1,83353,319616,1,0,1,0.674053311347961
157762,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28100.62,15.3,69,13,0,352260,737572,0,0,1,0.764816701412201
263626,0,1,732,853803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20775.93,11.4,18,7,0,236436,385572,0,0,1,0.731951951980591
357236,1,0,688,919847,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9121.71,8.7,68,9,0,112993,288178,0,0,1,0.696620285511017
218988,1,0,704,472815,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5673.78,10,NA,26,0,171323,249546,0,0,1,0.672114372253418
365442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19516.42,8,NA,9,0,177726,242946,0,0,1,0.614767491817474
99999999,0,1,740,991724,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15950.31,20.7,NA,9,0,690498,848760,0,0,1,0.999646484851837
117106,0,1,750,731633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5852.95,12.4,NA,8,0,26961,511852,0,0,1,0.936123549938202
99999999,0,1,730,885704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17935.62,9,NA,22,0,135755,616484,0,0,1,0.998718619346619
99999999,1,0,693,4755548,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66141.66,40,NA,16,0,883918,1596716,0,0,1,0.997978687286377
222112,0,1,707,1592143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3489.54,11.6,NA,3,0,161044,231066,0,0,1,0.866035997867584
223036,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21092.09,16.3,56,15,0,47994,104874,0,0,1,0.762586712837219
99999999,0,1,748,2949294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25068.98,11.4,NA,13,0,110295,1140304,0,0,1,0.999717354774475
111166,0,1,737,3840280,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59204.19,25.6,NA,14,0,2229042,3178538,0,0,1,0.806694447994232
99999999,0,1,707,1328670,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23141.05,10.3,9,17,0,435613,756228,0,0,1,0.999220013618469
533808,0,1,741,1285996,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19322.05,25.3,NA,9,0,312398,701008,0,0,1,0.811533749103546
235180,0,1,725,566808,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3873.15,18.5,57,8,1,116052,394042,1,0,1,0.892907977104187
218724,0,1,745,1378963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11123.55,5,NA,7,0,21755,181280,0,0,1,0.764952957630157
391358,0,1,725,3023204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22044.18,6.5,1,10,0,319713,1025442,0,0,1,0.813868522644043
437096,0,1,725,1404746,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18027.58,27.8,25,14,0,289617,461274,0,0,1,0.930362284183502
151118,0,1,748,1733959,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19001.33,18.5,NA,7,0,1343034,11351032,0,0,1,0.918017089366913
99999999,0,1,726,1909842,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21644.8,12.2,8,11,0,521721,612062,0,0,1,0.999168217182159
265870,1,0,703,765396,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11225.96,19.6,34,13,0,208563,316932,0,0,1,0.841522872447968
406274,1,0,674,930715,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16365.08,8.9,NA,17,0,263834,325358,0,0,1,0.738137423992157
99999999,1,0,745,1377633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16474.33,23.4,NA,6,0,55366,350350,0,0,1,0.999149739742279
157718,0,1,748,603193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8696.11,8.9,NA,7,0,55632,194018,0,0,1,0.851017892360687
316492,1,0,663,854145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16798.28,24,NA,10,0,333830,417450,0,0,1,0.697535693645477
260854,0,1,721,674595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6183.74,8,NA,13,0,228228,575740,0,0,1,0.800132811069489
340340,1,0,694,1723338,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28535.53,29.7,NA,19,0,645563,829620,0,0,1,0.779452264308929
198330,0,1,716,675507,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2837.08,8.9,NA,4,0,81263,120604,0,0,1,0.845786809921265
145134,0,1,738,1329468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18180.53,13.9,NA,13,0,147288,497200,0,0,1,0.772580504417419
61886,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17683.3,14.2,NA,21,0,234726,530838,0,0,1,0.733557522296906
136422,0,1,713,1158810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11395.06,10.3,38,4,0,41382,96228,0,0,1,0.868929624557495
435028,1,0,720,1822176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17523.32,11,NA,10,0,204744,669680,0,0,0,0.387619376182556
72974,0,1,736,594871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12839.25,22,69,10,2,17309,116556,2,0,1,0.832222044467926
444620,1,0,716,858591,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20105.42,16.2,NA,11,0,603307,899052,0,0,1,0.773900806903839
789030,1,0,693,1654900,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46750.64,25.4,NA,21,0,1080074,2320252,0,0,1,0.8139688372612
224642,0,1,735,1119271,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18001.74,32.7,NA,19,0,213503,673618,0,0,1,0.69977068901062
99999999,1,0,720,3702568,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24807.16,35,8,14,0,297673,664114,0,0,1,0.999144315719604
99999999,0,1,737,1788736,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29961.29,34,NA,10,0,315951,449988,0,0,1,0.999163687229156
77264,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6078.48,11,43,17,0,40603,311410,0,0,1,0.732737720012665
244992,0,1,735,686185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9206.45,18.9,NA,6,0,150043,216348,0,0,1,0.701390862464905
48972,0,1,723,394725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3651.23,10.7,NA,7,0,91713,158972,0,0,1,0.896246612071991
267080,1,0,699,739499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13434.14,9.7,NA,9,0,224542,313236,0,0,1,0.713773846626282
329054,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28875.25,13.6,9,13,0,248045,697114,0,0,1,0.699609637260437
410498,1,0,707,1083361,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20674.28,15.4,4,12,0,28386,172964,0,0,1,0.737999796867371
537966,1,0,681,1579641,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14611.57,14.2,34,6,1,169271,253880,0,1,1,0.801115155220032
99999999,0,1,738,1456920,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35573.13,20.9,NA,16,0,662948,1168398,0,0,1,0.99945342540741
270886,1,0,746,797202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10031.43,19.9,30,6,0,169233,541310,0,0,1,0.827559173107147
222288,0,1,718,1242030,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5464.97,11.9,NA,4,0,160645,327470,0,0,1,0.880959212779999
99999999,0,1,734,965295,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11100.94,6.2,32,27,0,136211,386540,0,0,1,0.999520897865295
286924,0,1,735,895850,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8734.68,21.6,30,15,0,279965,516208,0,0,1,0.85352635383606
129668,0,1,738,447982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3602.4,16.8,NA,3,0,63099,229020,0,0,1,0.678788363933563
269016,0,1,749,1064855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916.72,31.4,32,8,0,76836,872322,0,0,1,0.880897164344788
304304,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19142.31,11.4,NA,13,0,169993,284834,0,0,1,0.695921123027802
266332,0,1,729,1164795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25528.4,16.6,25,17,0,88939,253000,0,0,1,0.735296130180359
